STATEFIPS,STATE,COUNTYFIPS,COUNTYNAME,AGI_STUB,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
01,AL,063,Greene County,0,3815.0000,612.0000,2211.0000,7872.0000,3582.0000,109403.0000,3001.0000,79799.0000,677.0000,1256.0000,321.0000,3345.0000,280.0000,2862.0000,600.0000,1710.0000,307.0000,195.0000,6603.0000,161.0000,2208.0000,589.0000,10486.0000,409.0000,2067.0000,317.0000,3112.0000,0.0001,0.0001,742.0000,12792.0000,571.0000,1839.0000,102.0000,181.0000,488.0000,313.0000,719.0000,2535.0000,445.0000,2315.0000,660.0000,3409.0000,2068.0000,55462.0000,1060.0000,989.0000,495.0000,419.0000,84.0000,48.0000,79.0000,30.0000,1793.0000,5407.0000,1703.0000,5007.0000,1089.0000,1310.0000,0.0001,0.0001,1464.0000,7256.0000,1869.0000,7921.0000,325.0000,1767.0000,3333.0000,12512.0000
01,AL,065,Hale County,0,6549.0000,1810.0000,4432.0000,13993.0000,5939.0000,241858.0000,5567.0000,176936.0000,1406.0000,2786.0000,489.0000,2212.0000,439.0000,1939.0000,1052.0000,4863.0000,441.0000,363.0000,20411.0000,338.0000,3840.0000,1074.0000,19398.0000,511.0000,2327.0000,655.0000,6732.0000,0.0001,0.0001,1308.0000,23803.0000,1041.0000,3108.0000,218.0000,253.0000,941.0000,603.0000,1290.0000,4242.0000,903.0000,5713.0000,1103.0000,6567.0000,4304.0000,139437.0000,2159.0000,2262.0000,1203.0000,1248.0000,319.0000,175.0000,148.0000,59.0000,2556.0000,7355.0000,2406.0000,6783.0000,1765.0000,2068.0000,28.0000,154.0000,3383.0000,18639.0000,3958.0000,20097.0000,768.0000,4160.0000,5529.0000,18077.0000
01,AL,067,Henry County,0,7212.0000,3050.0000,4745.0000,15207.0000,5276.0000,312995.0000,5878.0000,228692.0000,2327.0000,4076.0000,919.0000,2869.0000,792.0000,1947.0000,1044.0000,7212.0000,451.0000,746.0000,10020.0000,655.0000,7807.0000,1516.0000,31360.0000,459.0000,2316.0000,1019.0000,10469.0000,0.0001,0.0001,1751.0000,34156.0000,1319.0000,4799.0000,376.0000,475.0000,1382.0000,1139.0000,1731.0000,6761.0000,1291.0000,9709.0000,1449.0000,8264.0000,5096.0000,193785.0000,2199.0000,2367.0000,1339.0000,1512.0000,307.0000,162.0000,205.0000,69.0000,2056.0000,5133.0000,1831.0000,4627.0000,1329.0000,1644.0000,49.0000,203.0000,4315.0000,30621.0000,4807.0000,32388.0000,997.0000,3770.0000,5806.0000,18734.0000
01,AL,069,Houston County,0,46911.0000,17201.0000,28535.0000,96490.0000,34919.0000,2118168.0000,38489.0000,1577574.0000,13798.0000,40267.0000,6077.0000,30464.0000,5427.0000,21589.0000,7062.0000,70513.0000,1001.0000,4919.0000,34449.0000,3861.0000,58219.0000,8449.0000,177503.0000,2621.0000,14215.0000,5564.0000,60622.0000,136.0000,2588.0000,11552.0000,256087.0000,8745.0000,40132.0000,2356.0000,3105.0000,9578.0000,9801.0000,11433.0000,55503.0000,8969.0000,75987.0000,9658.0000,65426.0000,32355.0000,1373079.0000,13606.0000,15333.0000,7550.0000,8590.0000,2073.0000,1112.0000,948.0000,319.0000,12838.0000,32692.0000,11761.0000,29521.0000,9186.0000,11972.0000,539.0000,2411.0000,27583.0000,234725.0000,30967.0000,248020.0000,6596.0000,29515.0000,38091.0000,117440.0000
01,AL,071,Jackson County,0,21568.0000,10259.0000,15133.0000,45789.0000,15002.0000,866498.0000,17805.0000,657634.0000,6390.0000,20185.0000,1880.0000,7206.0000,1677.0000,5192.0000,3587.0000,27191.0000,1363.0000,1557.0000,7038.0000,1683.0000,20637.0000,4484.0000,83847.0000,3234.0000,10959.0000,2775.0000,27605.0000,35.0000,568.0000,4053.0000,77529.0000,3036.0000,11118.0000,894.0000,1121.0000,3256.0000,2609.0000,4029.0000,15683.0000,2853.0000,20418.0000,3247.0000,14863.0000,15157.0000,522131.0000,6314.0000,6451.0000,3826.0000,4359.0000,673.0000,320.0000,601.0000,183.0000,5587.0000,13033.0000,5002.0000,11525.0000,4035.0000,5317.0000,135.0000,592.0000,13071.0000,77789.0000,14740.0000,83065.0000,2871.0000,8163.0000,17694.0000,48295.0000
01,AL,073,Jefferson County,0,302863.0000,91988.0000,171448.0000,610107.0000,231258.0000,16755758.000,253823.0000,12031749.000,85909.0000,218476.0000,47851.0000,377369.0000,43174.0000,286780.0000,50216.0000,502993.0000,1013.0000,36527.0000,569248.0000,24510.0000,459105.0000,53831.0000,1066755.0000,17033.0000,89606.0000,33835.0000,414947.0000,1865.0000,43100.0000,106455.0000,2524554.0000,86695.0000,447134.0000,16169.0000,23885.0000,87883.0000,185883.0000,105888.0000,694053.0000,81087.0000,713232.0000,95671.0000,619953.0000,218928.0000,11327245.000,100146.0000,124556.0000,44736.0000,50414.0000,16460.0000,8981.0000,9052.0000,3132.0000,79235.0000,208119.0000,72987.0000,188211.0000,55714.0000,73766.0000,6874.0000,41953.0000,183904.0000,2120308.0000,204787.0000,2230523.0000,45266.0000,233599.0000,243222.0000,764487.0000
01,AL,075,Lamar County,0,5461.0000,2693.0000,4342.0000,11954.0000,4042.0000,199960.0000,4427.0000,158976.0000,1622.0000,3151.0000,458.0000,1426.0000,403.0000,1046.0000,1093.0000,5501.0000,435.0000,334.0000,1881.0000,487.0000,4730.0000,1092.0000,17089.0000,446.0000,1926.0000,679.0000,6426.0000,0.0001,0.0001,1066.0000,19075.0000,851.0000,2533.0000,186.0000,159.0000,798.0000,434.0000,1059.0000,3338.0000,665.0000,3639.0000,899.0000,4822.0000,3698.0000,112960.0000,1650.0000,1822.0000,1009.0000,1204.0000,229.0000,118.0000,157.0000,44.0000,1641.0000,3918.0000,1443.0000,3433.0000,1066.0000,1312.0000,0.0001,0.0001,3160.0000,14465.0000,3693.0000,15794.0000,664.0000,1697.0000,4450.0000,13174.0000
01,AL,077,Lauderdale County,0,38354.0000,17363.0000,29310.0000,77276.0000,23992.0000,1783832.0000,30466.0000,1252887.0000,14805.0000,25649.0000,5500.0000,28665.0000,4967.0000,18784.0000,6993.0000,74877.0000,1675.0000,4208.0000,29911.0000,3874.0000,50357.0000,8887.0000,194169.0000,3435.0000,15069.0000,5737.0000,65429.0000,132.0000,2687.0000,10334.0000,217305.0000,7653.0000,32546.0000,2446.0000,2894.0000,8477.0000,8582.0000,10289.0000,46279.0000,7520.0000,53804.0000,8991.0000,49268.0000,27495.0000,1134908.0000,11590.0000,12528.0000,6160.0000,7605.0000,1264.0000,556.0000,1333.0000,352.0000,8650.0000,20071.0000,7590.0000,17214.0000,5715.0000,7173.0000,420.0000,2124.0000,24369.0000,182060.0000,27657.0000,194850.0000,5838.0000,23263.0000,30525.0000,79173.0000
01,AL,079,Lawrence County,0,13777.0000,6493.0000,11009.0000,29202.0000,9616.0000,557872.0000,11477.0000,441882.0000,4133.0000,4565.0000,1276.0000,2350.0000,1096.0000,1587.0000,2288.0000,14944.0000,1402.0000,895.0000,4730.0000,914.0000,13343.0000,3052.0000,57850.0000,1591.0000,6785.0000,1714.0000,16812.0000,0.0001,0.0001,3078.0000,55107.0000,2378.0000,7385.0000,628.0000,716.0000,2437.0000,1365.0000,3060.0000,10130.0000,2269.0000,14427.0000,2695.0000,13186.0000,9869.0000,333200.0000,4380.0000,4795.0000,2696.0000,3215.0000,463.0000,256.0000,585.0000,177.0000,3678.0000,8890.0000,3319.0000,7750.0000,2413.0000,2888.0000,50.0000,121.0000,8620.0000,45124.0000,9782.0000,48436.0000,1882.0000,5352.0000,11392.0000,31336.0000
01,AL,081,Lee County,0,60517.0000,21749.0000,35026.0000,124312.0000,46365.0000,2817016.0000,52396.0000,2170284.0000,17080.0000,31698.0000,9013.0000,40025.0000,8155.0000,29588.0000,9976.0000,98225.0000,630.0000,6796.0000,52708.0000,3682.0000,54212.0000,10558.0000,245316.0000,3435.0000,16917.0000,6023.0000,75102.0000,264.0000,4889.0000,18878.0000,395501.0000,15363.0000,68821.0000,2698.0000,3776.0000,15791.0000,22636.0000,18781.0000,101331.0000,15061.0000,136270.0000,15838.0000,82204.0000,44214.0000,1783102.0000,21551.0000,26587.0000,10675.0000,12620.0000,3858.0000,2142.0000,1379.0000,461.0000,14663.0000,36460.0000,13351.0000,32575.0000,10851.0000,15046.0000,765.0000,3700.0000,36696.0000,278944.0000,40523.0000,296689.0000,8277.0000,33740.0000,49887.0000,144176.0000
01,AL,083,Limestone County,0,36541.0000,17199.0000,21692.0000,79618.0000,27887.0000,1950590.0000,30720.0000,1513459.0000,12282.0000,17089.0000,5088.0000,13437.0000,4561.0000,9404.0000,5901.0000,44881.0000,1331.0000,3809.0000,18971.0000,2880.0000,38302.0000,8391.0000,204751.0000,2719.0000,13921.0000,4517.0000,49301.0000,64.0000,1053.0000,11758.0000,238761.0000,9663.0000,40309.0000,1863.0000,3129.0000,10352.0000,10520.0000,11714.0000,56642.0000,9841.0000,83824.0000,10074.0000,51589.0000,27605.0000,1280431.0000,12472.0000,14849.0000,7081.0000,8735.0000,1812.0000,956.0000,1200.0000,403.0000,7571.0000,18116.0000,6759.0000,15830.0000,6011.0000,8510.0000,374.0000,1873.0000,24255.0000,207321.0000,26744.0000,216989.0000,5623.0000,19429.0000,29537.0000,84439.0000
01,AL,085,Lowndes County,0,5573.0000,1090.0000,3324.0000,11432.0000,5095.0000,168581.0000,4773.0000,133524.0000,852.0000,1283.0000,329.0000,1052.0000,286.0000,668.0000,993.0000,5563.0000,295.0000,288.0000,2387.0000,227.0000,3196.0000,772.0000,14951.0000,463.0000,1991.0000,443.0000,4636.0000,0.0001,0.0001,950.0000,16248.0000,757.0000,2130.0000,149.0000,169.0000,646.0000,617.0000,940.0000,3157.0000,659.0000,4348.0000,822.0000,4139.0000,3477.0000,87743.0000,1758.0000,1740.0000,800.0000,758.0000,199.0000,123.0000,119.0000,51.0000,2538.0000,7596.0000,2424.0000,7039.0000,1594.0000,1879.0000,21.0000,76.0000,2558.0000,11464.0000,3041.0000,12551.0000,573.0000,1315.0000,4833.0000,17486.0000
01,AL,087,Macon County,0,9224.0000,1540.0000,5536.0000,17183.0000,7002.0000,277543.0000,7419.0000,212771.0000,1494.0000,2232.0000,525.0000,1366.0000,434.0000,951.0000,1735.0000,7737.0000,271.0000,377.0000,3228.0000,326.0000,3747.0000,1699.0000,36839.0000,650.0000,3367.0000,865.0000,8488.0000,0.0001,0.0001,1946.0000,35118.0000,1453.0000,4916.0000,355.0000,614.0000,1386.0000,1266.0000,1920.0000,7494.0000,1260.0000,7936.0000,1759.0000,9391.0000,5765.0000,143034.0000,2587.0000,2415.0000,988.0000,891.0000,341.0000,207.0000,240.0000,84.0000,3534.0000,10000.0000,3343.0000,8812.0000,2136.0000,2476.0000,32.0000,149.0000,4455.0000,19612.0000,5411.0000,21300.0000,958.0000,2131.0000,8048.0000,25528.0000
01,AL,089,Madison County,0,162358.0000,63984.0000,76813.0000,332844.0000,116523.0000,10950499.000,136118.0000,7493443.0000,60966.0000,104249.0000,30724.0000,127390.0000,27397.0000,86917.0000,25483.0000,232376.0000,1798.0000,23867.0000,234520.0000,14942.0000,221635.0000,37291.0000,1065531.0000,10469.0000,53137.0000,20120.0000,245532.0000,616.0000,10333.0000,58193.0000,1273298.0000,47655.0000,227801.0000,8973.0000,11687.0000,51595.0000,71275.0000,57930.0000,329945.0000,47623.0000,421764.0000,50556.0000,296595.0000,123635.0000,7945624.0000,53415.0000,62216.0000,25609.0000,31516.0000,8294.0000,4207.0000,5183.0000,1587.0000,29606.0000,67293.0000,26515.0000,59754.0000,22787.0000,32561.0000,2875.0000,15053.0000,110382.0000,1578737.0000,118775.0000,1308993.0000,27809.0000,125745.0000,127561.0000,357706.0000
01,AL,091,Marengo County,0,8629.0000,2814.0000,5725.0000,18682.0000,7700.0000,340146.0000,6969.0000,251993.0000,2261.0000,5032.0000,863.0000,4409.0000,772.0000,3221.0000,1379.0000,9276.0000,512.0000,767.0000,11587.0000,622.0000,7251.0000,1665.0000,31847.0000,646.0000,3157.0000,1050.0000,11511.0000,0.0001,0.0001,1987.0000,38551.0000,1509.0000,5084.0000,387.0000,521.0000,1579.0000,1125.0000,1969.0000,7733.0000,1374.0000,9475.0000,1732.0000,9580.0000,5545.0000,207229.0000,2507.0000,2787.0000,1504.0000,1692.0000,359.0000,171.0000,230.0000,90.0000,2984.0000,8622.0000,2797.0000,7841.0000,2026.0000,2464.0000,57.0000,216.0000,4584.0000,31019.0000,5328.0000,33251.0000,1082.0000,5092.0000,7217.0000,23168.0000
01,AL,093,Marion County,0,10925.0000,5414.0000,7929.0000,23747.0000,7915.0000,407340.0000,8956.0000,312276.0000,3626.0000,6598.0000,1113.0000,4369.0000,959.0000,3623.0000,2050.0000,14263.0000,820.0000,759.0000,4159.0000,745.0000,8589.0000,2155.0000,35663.0000,1427.0000,5708.0000,1359.0000,13663.0000,0.0001,0.0001,2062.0000,39475.0000,1624.0000,5827.0000,396.0000,466.0000,1601.0000,1022.0000,2053.0000,7638.0000,1398.0000,8448.0000,1709.0000,9607.0000,7297.0000,233287.0000,3037.0000,3168.0000,1944.0000,2222.0000,346.0000,153.0000,289.0000,74.0000,3244.0000,7601.0000,2868.0000,6636.0000,2137.0000,2728.0000,71.0000,409.0000,6322.0000,32963.0000,7343.0000,35918.0000,1359.0000,4295.0000,9034.0000,25371.0000
01,AL,095,Marshall County,0,40057.0000,17405.0000,28401.0000,90811.0000,35453.0000,1593965.0000,32920.0000,1190039.0000,11396.0000,20454.0000,4382.0000,14851.0000,3810.0000,10347.0000,7140.0000,46937.0000,1698.0000,3557.0000,18397.0000,3057.0000,40150.0000,7648.0000,160652.0000,3449.0000,14228.0000,4741.0000,47927.0000,95.0000,1656.0000,8884.0000,178546.0000,6837.0000,25994.0000,1884.0000,2316.0000,7557.0000,7491.0000,8856.0000,38024.0000,6816.0000,52638.0000,7527.0000,37285.0000,26258.0000,937315.0000,12225.0000,12058.0000,7069.0000,7402.0000,1389.0000,627.0000,1401.0000,426.0000,10798.0000,26766.0000,9608.0000,23367.0000,10169.0000,16046.0000,313.0000,1223.0000,21642.0000,145543.0000,25314.0000,156376.0000,4752.0000,16289.0000,33461.0000,98165.0000
01,AL,097,Mobile County,0,181657.0000,57715.0000,108945.0000,370208.0000,139984.0000,8117597.0000,150700.0000,6066410.0000,43965.0000,89010.0000,20147.0000,97454.0000,17571.0000,71627.0000,34341.0000,272227.0000,1268.0000,15744.0000,159573.0000,12309.0000,180663.0000,31256.0000,594329.0000,12598.0000,64950.0000,19544.0000,217486.0000,920.0000,12870.0000,50973.0000,1064098.0000,40571.0000,158531.0000,8641.0000,13645.0000,40070.0000,52646.0000,50605.0000,238674.0000,37962.0000,300009.0000,43450.0000,227647.0000,125551.0000,5113188.0000,57052.0000,68187.0000,28207.0000,32352.0000,8494.0000,4441.0000,4883.0000,2628.0000,57007.0000,160650.0000,52862.0000,143243.0000,39147.0000,49356.0000,2240.0000,11319.0000,103721.0000,858457.0000,121194.0000,909189.0000,25778.0000,94961.0000,148359.0000,483770.0000
01,AL,099,Monroe County,0,8664.0000,3124.0000,5619.0000,19222.0000,7781.0000,340707.0000,7062.0000,256432.0000,2289.0000,4351.0000,843.0000,3171.0000,724.0000,2266.0000,1613.0000,7496.0000,525.0000,649.0000,8922.0000,782.0000,13257.0000,1824.0000,30660.0000,871.0000,5208.0000,1078.0000,11550.0000,0.0001,0.0001,1866.0000,34702.0000,1406.0000,4916.0000,374.0000,476.0000,1338.0000,932.0000,1847.0000,6779.0000,1200.0000,7677.0000,1565.0000,8537.0000,5563.0000,199893.0000,2509.0000,2673.0000,1459.0000,1609.0000,343.0000,181.0000,231.0000,75.0000,3239.0000,9926.0000,3063.0000,9067.0000,2172.0000,2694.0000,56.0000,257.0000,4566.0000,28988.0000,5401.0000,31641.0000,1257.0000,4106.0000,7010.0000,23269.0000
01,AL,101,Montgomery County,0,114638.0000,26323.0000,57779.0000,213725.0000,84390.0000,4865387.0000,96446.0000,3625407.0000,26525.0000,65943.0000,13802.0000,97516.0000,12416.0000,75964.0000,18637.0000,159249.0000,1046.0000,10705.0000,105734.0000,6923.0000,105155.0000,18987.0000,474073.0000,5351.0000,28889.0000,11616.0000,144888.0000,376.0000,8752.0000,30715.0000,646478.0000,23639.0000,100029.0000,5890.0000,8579.0000,24797.0000,25286.0000,30447.0000,140451.0000,23747.0000,201274.0000,27241.0000,172596.0000,80623.0000,3164545.0000,35100.0000,37976.0000,14852.0000,15592.0000,5535.0000,3150.0000,2642.0000,844.0000,34355.0000,95204.0000,32225.0000,86726.0000,23669.0000,31103.0000,1367.0000,7697.0000,65731.0000,542566.0000,73352.0000,572791.0000,14860.0000,64429.0000,95422.0000,301809.0000
01,AL,103,Morgan County,0,53699.0000,22632.0000,34149.0000,118961.0000,45660.0000,2529168.0000,44745.0000,1857340.0000,17009.0000,29906.0000,7399.0000,29068.0000,6644.0000,21659.0000,8131.0000,64790.0000,1474.0000,5310.0000,36552.0000,4619.0000,68153.0000,11509.0000,250286.0000,4756.0000,21001.0000,7013.0000,79162.0000,114.0000,1726.0000,14571.0000,288427.0000,11260.0000,45461.0000,3013.0000,3988.0000,12327.0000,10966.0000,14513.0000,63764.0000,11300.0000,80962.0000,12685.0000,75650.0000,38467.0000,1593016.0000,17093.0000,23319.0000,9788.0000,11250.0000,2183.0000,1112.0000,1618.0000,502.0000,12146.0000,29008.0000,10900.0000,25664.0000,10633.0000,17609.0000,487.0000,2795.0000,32961.0000,249630.0000,36508.0000,262416.0000,7499.0000,23997.0000,43913.0000,123091.0000
01,AL,105,Perry County,0,4043.0000,812.0000,2677.0000,8925.0000,4168.0000,115163.0000,3321.0000,89716.0000,711.0000,1790.0000,215.0000,498.0000,173.0000,281.0000,751.0000,4584.0000,267.0000,186.0000,1609.0000,190.0000,2227.0000,578.0000,11862.0000,369.0000,1538.0000,366.0000,3584.0000,0.0001,0.0001,684.0000,12202.0000,547.0000,1280.0000,111.0000,106.0000,464.0000,293.0000,682.0000,1879.0000,384.0000,2218.0000,615.0000,3327.0000,2277.0000,55049.0000,1191.0000,1210.0000,608.0000,548.0000,124.0000,81.0000,110.0000,57.0000,1972.0000,6292.0000,1882.0000,5780.0000,1378.0000,1707.0000,0.0001,0.0001,1621.0000,6648.0000,2085.0000,7554.0000,385.0000,1008.0000,3520.0000,12773.0000
01,AL,107,Pickens County,0,7980.0000,2753.0000,5075.0000,17111.0000,6773.0000,282594.0000,6620.0000,221313.0000,2076.0000,3440.0000,666.0000,1996.0000,565.0000,1499.0000,1067.0000,7726.0000,466.0000,467.0000,6622.0000,530.0000,6232.0000,1552.0000,25965.0000,634.0000,2591.0000,923.0000,9243.0000,0.0001,0.0001,1551.0000,28058.0000,1200.0000,3941.0000,296.0000,296.0000,1184.0000,929.0000,1543.0000,5647.0000,1073.0000,6421.0000,1353.0000,7739.0000,5151.0000,158568.0000,2335.0000,2398.0000,1422.0000,1557.0000,246.0000,130.0000,207.0000,68.0000,2789.0000,7749.0000,2593.0000,7222.0000,1851.0000,2361.0000,43.0000,263.0000,4265.0000,21163.0000,4864.0000,22762.0000,978.0000,2545.0000,6651.0000,20213.0000
01,AL,109,Pike County,0,12964.0000,4070.0000,8584.0000,25413.0000,9079.0000,515089.0000,10947.0000,382987.0000,3327.0000,9727.0000,1448.0000,6642.0000,1296.0000,5103.0000,1930.0000,12623.0000,666.0000,1155.0000,7622.0000,711.0000,8610.0000,2172.0000,47532.0000,784.0000,3494.0000,1415.0000,16435.0000,24.0000,390.0000,2592.0000,51452.0000,1998.0000,8879.0000,525.0000,619.0000,2062.0000,1777.0000,2570.0000,11853.0000,1902.0000,14644.0000,2152.0000,10775.0000,8782.0000,323632.0000,3825.0000,4093.0000,1978.0000,2144.0000,526.0000,289.0000,285.0000,80.0000,3932.0000,10117.0000,3630.0000,9309.0000,2709.0000,3327.0000,79.0000,323.0000,7269.0000,53702.0000,8124.0000,56726.0000,1636.0000,4812.0000,10773.0000,31881.0000
01,AL,111,Randolph County,0,9104.0000,3617.0000,6725.0000,20589.0000,8241.0000,333416.0000,7476.0000,254050.0000,2580.0000,4846.0000,929.0000,2820.0000,827.0000,2089.0000,1540.0000,8709.0000,662.0000,645.0000,5946.0000,742.0000,9092.0000,1749.0000,34021.0000,888.0000,4156.0000,1029.0000,10544.0000,0.0001,0.0001,1932.0000,38949.0000,1474.0000,4993.0000,388.0000,430.0000,1506.0000,1516.0000,1912.0000,7359.0000,1370.0000,10921.0000,1621.0000,9428.0000,6175.0000,184067.0000,2885.0000,2811.0000,1702.0000,1737.0000,267.0000,136.0000,228.0000,72.0000,2889.0000,7476.0000,2636.0000,6764.0000,2177.0000,3252.0000,48.0000,179.0000,4934.0000,25086.0000,5703.0000,27307.0000,1169.0000,3138.0000,7534.0000,22945.0000
01,AL,113,Russell County,0,27307.0000,7353.0000,16769.0000,53054.0000,20351.0000,871580.0000,23435.0000,723147.0000,4904.0000,11141.0000,2105.0000,5552.0000,1850.0000,3675.0000,4633.0000,22417.0000,251.0000,1313.0000,5237.0000,1091.0000,11762.0000,4423.0000,77447.0000,1627.0000,9010.0000,2018.0000,19129.0000,0.0001,0.0001,5646.0000,99771.0000,4404.0000,13223.0000,940.0000,1219.0000,4190.0000,3951.0000,5580.0000,19995.0000,4184.0000,30368.0000,4592.0000,19880.0000,19094.0000,468665.0000,9271.0000,10034.0000,3875.0000,3976.0000,1260.0000,699.0000,550.0000,161.0000,9351.0000,24639.0000,8688.0000,22153.0000,6271.0000,8318.0000,70.0000,281.0000,14687.0000,59325.0000,16949.0000,64038.0000,2384.0000,6721.0000,24291.0000,80103.0000
01,AL,115,St. Clair County,0,34567.0000,16368.0000,20474.0000,73854.0000,24652.0000,1605202.0000,29213.0000,1285160.0000,10608.0000,14890.0000,4041.0000,11638.0000,3562.0000,8233.0000,5542.0000,43994.0000,617.0000,2777.0000,10404.0000,2875.0000,40518.0000,6686.0000,126750.0000,2515.0000,12535.0000,4371.0000,47669.0000,56.0000,871.0000,11681.0000,219915.0000,9624.0000,34201.0000,1741.0000,2823.0000,10054.0000,7879.0000,11644.0000,47442.0000,9773.0000,79380.0000,9892.0000,41574.0000,25869.0000,1001618.0000,11482.0000,13942.0000,7099.0000,8999.0000,1973.0000,1026.0000,1258.0000,398.0000,7697.0000,18093.0000,6847.0000,15836.0000,5401.0000,6770.0000,206.0000,727.0000,22842.0000,145061.0000,25201.0000,154425.0000,4912.0000,14559.0000,28261.0000,79065.0000
01,AL,117,Shelby County,0,89588.0000,41795.0000,46772.0000,191364.0000,66351.0000,6114859.0000,75804.0000,4665737.0000,34553.0000,72244.0000,19585.0000,88815.0000,17572.0000,61671.0000,15917.0000,200400.0000,647.0000,15483.0000,176007.0000,9313.0000,185958.0000,16432.0000,348297.0000,4596.0000,24080.0000,11082.0000,151757.0000,584.0000,11439.0000,41183.0000,973639.0000,34728.0000,178566.0000,5619.0000,7625.0000,36407.0000,58702.0000,41040.0000,256892.0000,34768.0000,339716.0000,36513.0000,208539.0000,70685.0000,4370340.0000,31648.0000,41725.0000,17164.0000,22792.0000,5858.0000,3105.0000,2768.0000,776.0000,12205.0000,26411.0000,10518.0000,22670.0000,10281.0000,14259.0000,2594.0000,11854.0000,63730.0000,800985.0000,68866.0000,839215.0000,17831.0000,93600.0000,66697.0000,197010.0000
01,AL,119,Sumter County,0,5723.0000,1090.0000,3345.0000,11112.0000,4573.0000,159582.0000,4403.0000,126211.0000,960.0000,1690.0000,376.0000,1040.0000,311.0000,823.0000,936.0000,1949.0000,391.0000,292.0000,2516.0000,234.0000,3318.0000,851.0000,16413.0000,509.0000,2265.0000,489.0000,4922.0000,0.0001,0.0001,1065.0000,18171.0000,762.0000,2460.0000,218.0000,307.0000,776.0000,492.0000,1056.0000,3588.0000,663.0000,3494.0000,951.0000,4910.0000,3213.0000,82965.0000,1685.0000,1537.0000,699.0000,641.0000,215.0000,121.0000,138.0000,48.0000,2305.0000,6440.0000,2187.0000,5988.0000,1458.0000,1705.0000,21.0000,58.0000,2286.0000,11144.0000,2735.0000,12171.0000,496.0000,1403.0000,5053.0000,16177.0000
